uid,tag,key,time,did,value,metric,last_modify
47675629,object_name,2025/10/12/47675629/786882759_224200.OL7raPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760280120,786882759,gukDeG4-fsgZyWZ-RXtVhg==,0,1760328703
47675629,object_name,2025/10/12/47675629/786882759_064200.ON3qaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760222520,786882759,gp0_Ea3LIhy0fM99P1BJZQ==,0,1760242486
47675629,object_name,2025/10/12/47675629/786882759_021413.dZ7qaPCM_S2qTTXqpIquOfnGH6UaQCbE5368,1760206453,786882759,_sDBEJHLpbbUASxxfttV8Q==,0,1760209031
47675629,object_name,2025/10/11/47675629/786882759_223300.nGrqaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760193180,786882759,eqFQWnOpnOeV0q30MFVuBg==,0,1760245207
47675629,object_name,2025/10/10/47675629/786882759_184600.6OPoaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760093160,786882759,PQu-oc-whUypWbEHsZw6mA==,0,1760158814
47675629,object_name,2025/10/09/47675629/786882759_221600.oMPnaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760019360,786882759,ZuNyLbj4l6tnrIwMS0jY1Q==,0,1760104350
47675629,object_name,2025/10/09/47675629/786882759_201900.NKjnaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1760012340,786882759,LGcczQOkZRh4i187oXAZKg==,0,1760106161
47675629,object_name,2025/10/08/47675629/786882759_194700.NE_maPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759924020,786882759,OWw95BT3zYNB-7AH9_w3iA==,0,1759983682
47675629,object_name,2025/10/07/47675629/786882759_193700.XPvkaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759837020,786882759,SFBcmF_NMLv-KS-GJkep8Q==,0,1759898820
47675629,object_name,2025/10/06/47675629/786882759_212750.1sPjaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1759757270,786882759,pxVCDUOhDHxRHzyf8zav8w==,0,1759761878
47675629,object_name,2025/10/06/47675629/786882759_212750.1sPjaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1759757270,786882759,t8yZ9GhU9yXGyXwN-f7aaQ==,0,1759761874
47675629,object_name,2025/10/06/47675629/786882759_193500.ZKnjaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759750500,786882759,CF5Eh28xVBw0rPz0uC4Wgg==,0,1759840903
47675629,object_name,2025/10/05/47675629/786882759_215200.AHjiaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759672320,786882759,Sgzi1dKPSWWaILtri-Rklw==,0,1759725494
47675629,object_name,2025/10/05/47675629/786882759_050300.hIvhaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759611780,786882759,89GEA57_NKClg7QzMx3L7w==,0,1759659144
47675629,object_name,2025/10/04/47675629/786882759_195700.jAvhaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759579020,786882759,j2cL7t2EH2cFeI8QqwUVBA==,0,1759658483
47675629,object_name,2025/10/03/47675629/786882759_231600.sOjfaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759504560,786882759,7d1w5CNZi4weA-qpyBIQoQ==,0,1759554005
47675629,object_name,2025/10/03/47675629/786882759_193600.ILXfaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759491360,786882759,i4cg-yOcvJeWtc5zpUjJIQ==,0,1759551553
47675629,object_name,2025/10/02/47675629/786882759_193500.ZGPeaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759404900,786882759,LrN18JA1cmFsXrzV3NPuOg==,0,1759466492
47675629,object_name,2025/10/01/47675629/786882759_192000.YA7daPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759317600,786882759,YDWk5c_lwqm5UyjgwoEz5w==,0,1759386689
47675629,object_name,2025/09/30/47675629/786882759_193900.VMHbaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759232340,786882759,oQm80xglQE7qiqt7TZdPpg==,0,1759291249
47675629,object_name,2025/09/29/47675629/786882759_211252.1IXaaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1759151572,786882759,cxJR-P833x-yjDb__aZ94Q==,0,1759157143
47675629,object_name,2025/09/29/47675629/786882759_211252.1IXaaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1759151572,786882759,XM7ArrMpyExSLtwvF9ld3g==,0,1759157139
47675629,object_name,2025/09/29/47675629/786882759_195400.WHPaaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759146840,786882759,TWMzEHZNyzs19eD_mnrtTQ==,0,1759204814
47675629,object_name,2025/09/28/47675629/786882759_211600.EDXZaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1759065360,786882759,AJFK_qgthFkIv-U7sxoLyg==,0,1759163256
47675629,object_name,2025/09/27/47675629/786882759_192500.jMnXaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758972300,786882759,Z55mWC1xagkH4fS6nO9F7w==,0,1759161617
47675629,object_name,2025/09/26/47675629/786882759_204449.wYrWaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1758890689,786882759,Z3AFkcH66ERzepKoOI3Glw==,0,1759157135
47675629,object_name,2025/09/26/47675629/786882759_203400.OIjWaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758890040,786882759,nPtTexN3qJQXkNPS_XHPIQ==,0,1759160396
47675629,object_name,2025/09/25/47675629/786882759_193100.9CfVaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758799860,786882759,cEZOGb5PfMEbelwDA_gw2Q==,0,1759158710
47675629,object_name,2025/09/24/47675629/786882759_192800.wNXTaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758713280,786882759,vmycLMD-69naelY0nI5Kyw==,0,1759160214
47675629,object_name,2025/09/23/47675629/786882759_192800.QITSaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758626880,786882759,CMKoCbHgDNx3tiM5wsIZtw==,0,1759157146
47675629,object_name,2025/09/22/47675629/786882759_185300.jCrRaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758538380,786882759,-RS3ztFBx0nBODcahxnoSA==,0,1759154265
47675629,object_name,2025/09/21/47675629/786882759_235300.XB_QaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1758469980,786882759,1sdm-2CqlNwR19PwErClCw==,0,1759157141
47675629,object_name,2025/09/18/47675629/786882759_185300.jOTLaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758192780,786882759,or7yeysGHj7EWWCwML5jow==,0,1758269142
47675629,object_name,2025/09/17/47675629/786882759_192100.nJnKaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758108060,786882759,B9NLosv87Xrz1KdWBcL29Q==,0,1758193213
47675629,object_name,2025/09/16/47675629/786882759_192100.HEjJaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1758021660,786882759,Eo9jjHceNTwfGIzrty3WJw==,0,1758110432
47675629,object_name,2025/09/15/47675629/786882759_201100.VALIaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757938260,786882759,SgopK1dpiSA4QM18X1M9kw==,0,1758025311
47675629,object_name,2025/09/14/47675629/786882759_232813.Dd_GaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757863693,786882759,bdGgWuncfU7g0I9f-KXbIQ==,0,1757867990
47675629,object_name,2025/09/14/47675629/786882759_232813.Dd_GaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757863693,786882759,k6jQT5m_Jf2HgMt8cpJa0g==,0,1757867986
47675629,object_name,2025/09/14/47675629/786882759_182700.dJjGaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757845620,786882759,_PepEI8S9VXxHEICTOyo4Q==,0,1757942985
47675629,object_name,2025/09/13/47675629/786882759_214311.73TFaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757770991,786882759,gAFfFIxfVeYHwYX5ZFGofA==,0,1757773837
47675629,object_name,2025/09/13/47675629/786882759_214311.73TFaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757770991,786882759,XNNXUqmZ2Bw7eGzFHkbjsg==,0,1757772015
47675629,object_name,2025/09/13/47675629/786882759_210330.omvFaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757768610,786882759,VNfhGeWgca_v6oB7SixCUQ==,0,1757770931
47675629,object_name,2025/09/13/47675629/786882759_210330.omvFaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757768610,786882759,5FBXTNMBUr7BKjJiIrEonw==,0,1757770928
47675629,object_name,2025/09/13/47675629/786882759_065500.xKTEaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757717700,786882759,Yvx-lYIMsiMfPi3aL3VjLQ==,0,1757764806
47675629,object_name,2025/09/12/47675629/786882759_163200.gNrDaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757665920,786882759,EvnZjF30U-pJXeJZiL09Ig==,0,1757768415
47675629,object_name,2025/09/12/47675629/786882759_101300.rIHDaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757643180,786882759,ayGoZGLG2MmhNGTfmvrYHQ==,0,1757766830
47675629,object_name,2025/09/11/47675629/786882759_184700.pKjCaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757587620,786882759,26OPjonWxyGAqhsEsrOoNw==,0,1757651906
47675629,object_name,2025/09/11/47675629/786882759_022500.fMLBaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757528700,786882759,wj-cjIG1GzJDqzByDFiMFg==,0,1757568662
47675629,object_name,2025/09/10/47675629/786882759_213600.wH7BaPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757511360,786882759,7hiauhxEHDxK6Ic1kVme1A==,0,1757516435
47675629,object_name,2025/09/10/47675629/786882759_213600.wH7BaPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757511360,786882759,A4j1VtBmzVYkxUNrVwJQOA==,0,1757516429
47675629,object_name,2025/09/10/47675629/786882759_185100.FFjBaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757501460,786882759,y23CDxXdAUCZIcqQdmlHlA==,0,1757572273
47675629,object_name,2025/09/10/47675629/786882759_041500.xIrAaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757448900,786882759,lKoBygIeXraSggu6Q0jM6A==,0,1757505613
47675629,object_name,2025/09/09/47675629/786882759_185500.hAfAaPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757415300,786882759,B-nVjuXQm9yt9c05RiXfcA==,0,1757511266
47675629,object_name,2025/09/08/47675629/786882759_191900.pLu-aPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757330340,786882759,I5v-0uevTByV58cHNxDFkA==,0,1757424656
47675629,object_name,2025/09/08/47675629/786882759_022700.dM69aPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757269620,786882759,x0julHidkt5h_92pnwJxeg==,0,1757307580
47675629,object_name,2025/09/07/47675629/786882759_010110.1mi8aPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757178070,786882759,W2umtivL7oGMysPaskxtRQ==,0,1757180163
47675629,object_name,2025/09/07/47675629/786882759_010110.1mi8aPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757178070,786882759,Mz5PrFrAppnRS7p5_KVEnA==,0,1757180435
47675629,object_name,2025/09/06/47675629/786882759_234514.Cle8aPDa_S2qTTXqpIquOfnGH6UaQCbE5368,1757173514,786882759,odAAPTyLIizrmCWwnwZZLw==,0,1757178222
47675629,object_name,2025/09/06/47675629/786882759_234514.Cle8aPDY_S2qTTXqpIquOfnGH6UaQCbE5368,1757173514,786882759,EvYVQ8AMQAAazylhi--ICw==,0,1757178218
47675629,object_name,2025/09/06/47675629/786882759_202300.pCe8aPAg_S2qTTXqpIquOfnGH6UaQCbE5368,1757161380,786882759,gQEBKh8Z7heEELgLm9nobA==,0,1757237567
47675629,object_name,2025/09/04/47675629/786882759_145000.mDa5aAwg_S2qTTXqpIquOfnGH6UaQCbE5368,1756968600,786882759,fEXX5T4G0L8GDUH8lCFixQ==,0,1757104727
47675629,object_name,2025/09/04/47675629/786882759_072900.PM-4aAwg_S2qTTXqpIquOfnGH6UaQCbE5368,1756942140,786882759,A4YRnNCDaCXXDQdo7SQaYg==,0,1757101133
47675629,object_name,2025/09/03/47675629/786882759_154700.dPK3aAwg_S2qTTXqpIquOfnGH6UaQCbE5368,1756885620,786882759,FoEAxXH3leOER0RxKM5g1g==,0,1757108321
47675629,object_name,2025/09/03/47675629/786882759_074500.fIG3aAwg_S2qTTXqpIquOfnGH6UaQCbE5368,1756856700,786882759,krl2JjQ4JdVF2Fx1Jprxcw==,0,1757109620
47675629,object_name,2025/09/01/47675629/786882759_181231.j3G1aCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756721551,786882759,km_h_tuhK_nh9uIqUAH-RQ==,0,1756726275
47675629,object_name,2025/09/01/47675629/786882759_161118.JlW1aCDa_S2qTTXqpIquOfnGH6UaQCbE5368,1756714278,786882759,3C1XweoT6s8MJam6yUTcew==,0,1756716866
47675629,object_name,2025/09/01/47675629/786882759_161118.JlW1aCDY_S2qTTXqpIquOfnGH6UaQCbE5368,1756714278,786882759,19XUoYTq0nqkZ_qKfMAqSw==,0,1756716865
47675629,object_name,2025/09/01/47675629/786882759_073300.rNu0aCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756683180,786882759,uEa2MjR-K7jRag-cH9mkrw==,0,1756688015
47675629,object_name,2025/09/01/47675629/786882759_073300.rNu0aAwg_S2qTTXqpIquOfnGH6UaQCbE5368,1756683180,786882759,VlE92eEWCi6g1q7h_tPjoQ==,0,1757108394
47675629,object_name,2025/08/31/47675629/786882759_185500.BCq0aCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756637700,786882759,qHO0HNco5ykI2ZoaBpClRw==,0,1756643560
47675629,object_name,2025/08/31/47675629/786882759_065200.kICzaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756594320,786882759,QoN1nsnKGxbN5KF7C1a-9g==,0,1756656278
47675629,object_name,2025/08/30/47675629/786882759_170449.sb6yaCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756544689,786882759,5yaD7JDktsKqQb1P4Gsyjg==,0,1756548461
47675629,object_name,2025/08/30/47675629/786882759_160900.nLGyaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756541340,786882759,cCcxtuZda8qE9hNZX_SePw==,0,1756589742
47675629,object_name,2025/08/30/47675629/786882759_072800.gDeyaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756510080,786882759,Zo0buD2Hte4rWHdnMzS5MA==,0,1756570242
47675629,object_name,2025/08/29/47675629/786882759_182014.3n6xaCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756462814,786882759,OyA8-OJNGCrJk6cEWDmT1g==,0,1756470983
47675629,object_name,2025/08/29/47675629/786882759_171300.HG-xaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756458780,786882759,vvSg5WSrcC1Y8oNceQLuag==,0,1756484163
47675629,object_name,2025/08/29/47675629/786882759_081600.QPGwaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756426560,786882759,A2CuVcfnEHzFB8silNsqxQ==,0,1756484158
47675629,object_name,2025/08/29/47675629/786882759_061600.INWwaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756419360,786882759,-4-5BFTFL2IcE2QeEt7QNQ==,0,1756484136
47675629,object_name,2025/08/28/47675629/786882759_072800.gJSvaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756337280,786882759,Toh-l30rZKOyW6AFPGOBPQ==,0,1756427915
47675629,object_name,2025/08/27/47675629/786882759_173854.LtKuaCCO_S2qTTXqpIquOfnGH6UaQCbE5368,1756287534,786882759,M5B4FgzfSWqtRrm2-TvH8w==,0,1756287624
47675629,object_name,2025/08/27/47675629/786882759_173853.LdKuaCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756287533,786882759,qxmMxMui9xc4AZ7Z1D4Tyg==,0,1756290282
47675629,object_name,2025/08/27/47675629/786882759_152100.3LGuaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756279260,786882759,mbibKAVNFraZVKO1p4jWdg==,0,1756313689
47675629,object_name,2025/08/27/47675629/786882759_080400.cEuuaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756253040,786882759,mE2LfH0lfFFV-9gdQK9Slw==,0,1756311227
47675629,object_name,2025/08/26/47675629/786882759_233500.JNStaCAg_S2qTTXqpIquOfnGH6UaQCbE5368,1756222500,786882759,PdA6TI1KjapoXUEJ0vxzIQ==,0,1756316024
47675629,object_name,2025/08/26/47675629/786882759_164641.cXStaCCM_S2qTTXqpIquOfnGH6UaQCbE5368,1756198001,786882759,jVerPCvxmW3VNqDo7ZRzFA==,0,1756202415
47675629,object_name,2025/08/09/47675629/838001562_071100.BISWaCAg_5YNzR0xrWuf_4lrkDO7qDW3kQx4,1754694660,838001562,iyZHd3ymq1szNujYxAJSDQ==,0,1754698324
